symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
DOW,2020-07-29 00:00:00+00:00,43.52,43.6359,42.74,42.8,3187161,39.0830096584,39.1870933169,38.3825329228,38.4364157486,3187161,0.0,1.0
DOW,2020-07-30 00:00:00+00:00,41.73,42.83,41.34,42.66,4118685,37.4755053549,38.4633571615,37.1252669871,38.310689155,4118685,0.0,1.0
DOW,2020-07-31 00:00:00+00:00,41.06,41.92,40.59,41.49,7463214,36.8738137999,37.6461343033,36.4517316644,37.2599740516,7463214,0.0,1.0
DOW,2020-08-03 00:00:00+00:00,40.09,41.24,40.08,41.22,5084560,36.0027081159,37.0354622774,35.9937276449,37.0175013354,5084560,0.0,1.0
DOW,2020-08-04 00:00:00+00:00,41.32,41.865,39.9,40.04,5408755,37.1073060451,37.5967417129,35.8320791675,35.957805761,5408755,0.0,1.0
DOW,2020-08-05 00:00:00+00:00,41.99,42.48,41.75,41.9,3628782,37.7089976001,38.1490406776,37.4934662968,37.6281733613,3628782,0.0,1.0
DOW,2020-08-06 00:00:00+00:00,42.05,42.3167,41.0555,41.69,3724985,37.7628804259,38.0023895866,36.869772588,37.439583471,3724985,0.0,1.0
DOW,2020-08-07 00:00:00+00:00,42.63,42.665,41.4444,41.58,2913536,38.2837477421,38.3151793905,37.219023104,37.3407982903,2913536,0.0,1.0
DOW,2020-08-10 00:00:00+00:00,44.8,44.89,42.81,42.81,4245910,40.2325099424,40.3133341812,38.4453962195,38.4453962195,4245910,0.0,1.0
DOW,2020-08-11 00:00:00+00:00,44.5,46.07,44.34,45.54,4373814,39.9630958134,41.3730297555,39.8194082778,40.8970647942,4373814,0.0,1.0
DOW,2020-08-12 00:00:00+00:00,44.28,45.38,43.93,45.22,2577510,39.765525452,40.7533772586,39.4512089681,40.6096897231,2577510,0.0,1.0
DOW,2020-08-13 00:00:00+00:00,44.43,44.87,43.71,43.86,2767067,39.9002325166,40.2953732392,39.2536386068,39.3883456713,2767067,0.0,1.0
DOW,2020-08-14 00:00:00+00:00,44.87,45.14,43.83,43.95,1998413,40.2953732392,40.5378459554,39.3614042584,39.46916991,1998413,0.0,1.0
DOW,2020-08-17 00:00:00+00:00,44.46,45.44,44.21,45.1,3256103,39.9271739295,40.8072600845,39.7026621552,40.5019240715,3256103,0.0,1.0
DOW,2020-08-18 00:00:00+00:00,44.71,45.03,44.31,44.41,2447199,40.1516857037,40.4390607747,39.7924668649,39.8822715746,2447199,0.0,1.0
DOW,2020-08-19 00:00:00+00:00,44.64,45.1,44.25,44.69,3453402,40.0888224069,40.5019240715,39.7385840391,40.1337247618,3453402,0.0,1.0
DOW,2020-08-20 00:00:00+00:00,43.69,44.14,43.53,44.02,3324045,39.2356776648,39.6397988585,39.0919901293,39.5320332068,3324045,0.0,1.0
DOW,2020-08-21 00:00:00+00:00,43.59,43.87,43.25,43.5,2511639,39.1458729551,39.3973261423,38.8405369422,39.0650487164,2511639,0.0,1.0
DOW,2020-08-24 00:00:00+00:00,46.12,46.15,44.02,44.3,4608978,41.4179321104,41.4448735233,39.5320332068,39.783486394,4608978,0.0,1.0
DOW,2020-08-25 00:00:00+00:00,45.59,46.66,45.473,46.41,4188033,40.941967149,41.9028775427,40.8368956387,41.6783657685,4188033,0.0,1.0
DOW,2020-08-26 00:00:00+00:00,46.34,46.66,45.28,45.68,3928691,41.6155024717,41.9028775427,40.663572549,41.0227913877,3928691,0.0,1.0
DOW,2020-08-27 00:00:00+00:00,46.16,46.95,45.81,46.68,3702291,41.4538539943,42.1633112008,41.1395375103,41.9208384847,3702291,0.0,1.0
DOW,2020-08-28 00:00:00+00:00,46.05,46.21,44.97,45.41,3772941,41.9837017814,42.1295734923,40.9990677331,41.400214938,3772941,0.7,1.0
DOW,2020-08-31 00:00:00+00:00,45.12,46.11,45.09,45.99,3916817,41.1358224621,42.038403673,41.1084715163,41.9289998899,3916817,0.0,1.0
DOW,2020-09-01 00:00:00+00:00,47.27,47.28,44.47,44.79,5428599,43.0959735767,43.1050905587,40.5432186367,40.8349620584,5428599,0.0,1.0
DOW,2020-09-02 00:00:00+00:00,49.22,49.28,47.42,47.68,7305907,44.8737850528,44.9284869444,43.2327283057,43.4697698358,7305907,0.0,1.0
DOW,2020-09-03 00:00:00+00:00,48.39,49.8,47.92,49.28,6726911,44.1170755527,45.4025700047,43.6885774021,44.9284869444,6726911,0.0,1.0
DOW,2020-09-04 00:00:00+00:00,48.6,49.7,48.08,49.29,5326331,44.3085321732,45.3114001854,43.834449113,44.9376039263,5326331,0.0,1.0
DOW,2020-09-08 00:00:00+00:00,47.93,48.415,47.435,47.69,4280766,43.697694384,44.1398680076,43.2464037786,43.4788868177,4280766,0.0,1.0
DOW,2020-09-09 00:00:00+00:00,49.23,49.88,48.5,48.57,4168293,44.8829020348,45.4755058601,44.217362354,44.2811812275,4168293,0.0,1.0
DOW,2020-09-10 00:00:00+00:00,48.7,49.75,48.66,49.3,4211309,44.3997019925,45.356985095,44.3632340648,44.9467209083,4211309,0.0,1.0
DOW,2020-09-11 00:00:00+00:00,49.85,50.42,49.04,49.21,6225695,45.4481549143,45.9678228843,44.7096793781,44.8646680709,6225695,0.0,1.0
DOW,2020-09-14 00:00:00+00:00,50.09,50.51,49.695,50.07,5298909,45.6669624806,46.0498757216,45.3068416944,45.6487285168,5298909,0.0,1.0
DOW,2020-09-15 00:00:00+00:00,51.07,51.5601,50.39,50.61,4771657,46.5604267096,47.0072499939,45.9404719385,46.1410455409,4771657,0.0,1.0
DOW,2020-09-16 00:00:00+00:00,49.7,51.1,49.43,50.19,5864228,45.3114001854,46.5877776554,45.0652416733,45.7581322999,5864228,0.0,1.0
DOW,2020-09-17 00:00:00+00:00,50.97,51.25,48.85,49.37,5253719,46.4692568903,46.7245323843,44.5364567215,45.0105397818,5253719,0.0,1.0
DOW,2020-09-18 00:00:00+00:00,50.37,51.23,50.25,50.53,6271507,45.9222379746,46.7062984205,45.8128341915,46.0681096855,6271507,0.0,1.0
DOW,2020-09-21 00:00:00+00:00,47.91,49.33,47.18,49.04,6468795,43.6794604202,44.974071854,43.0139207394,44.7096793781,6468795,0.0,1.0
DOW,2020-09-22 00:00:00+00:00,47.8,48.155,47.2,47.98,4181859,43.579173619,43.9028264774,43.0321547032,43.7432792937,4181859,0.0,1.0
DOW,2020-09-23 00:00:00+00:00,46.74,48.12,46.47,47.68,4017963,42.6127735345,43.8709170407,42.3666150224,43.4697698358,4017963,0.0,1.0
DOW,2020-09-24 00:00:00+00:00,46.41,46.99,45.69,46.67,4648682,42.3119131309,42.8406980827,41.655490432,42.548954661,4648682,0.0,1.0
DOW,2020-09-25 00:00:00+00:00,46.04,46.4,45.63,45.77,4090217,41.9745847995,42.3027961489,41.6007885404,41.7284262874,4090217,0.0,1.0
DOW,2020-09-28 00:00:00+00:00,47.48,48.28,46.5,46.5,3993125,43.2874301972,44.0167887515,42.3939659682,42.3939659682,3993125,0.0,1.0
DOW,2020-09-29 00:00:00+00:00,46.57,47.78,46.26,47.23,2716855,42.4577848417,43.5609396551,42.1751584019,43.059505649,2716855,0.0,1.0
DOW,2020-09-30 00:00:00+00:00,47.05,48.12,46.6102,47.19,4663564,42.8953999743,43.8709170407,42.4944351091,43.0230377213,4663564,0.0,1.0
DOW,2020-10-01 00:00:00+00:00,46.11,47.5,45.93,47.21,3407842,42.038403673,43.3056641611,41.8742979983,43.0412716852,3407842,0.0,1.0
DOW,2020-10-02 00:00:00+00:00,47.31,47.47,45.13,45.37,4559039,43.1324415045,43.2783132153,41.144939444,41.3637470103,4559039,0.0,1.0
DOW,2020-10-05 00:00:00+00:00,48.58,48.8832,47.7,47.9,3913406,44.2902982094,44.5667251015,43.4880037997,43.6703434382,3913406,0.0,1.0
DOW,2020-10-06 00:00:00+00:00,47.88,49.79,47.86,49.12,4474717,43.6521094744,45.3934530228,43.6338755105,44.7826152335,4474717,0.0,1.0
DOW,2020-10-07 00:00:00+00:00,48.3,49.06,48.0,48.45,4506471,44.0350227154,44.727913342,43.7615132575,44.1717774443,4506471,0.0,1.0
DOW,2020-10-08 00:00:00+00:00,49.38,49.41,48.4759,48.62,2962044,45.0196567637,45.0470077095,44.1953904275,44.3267661371,2962044,0.0,1.0
DOW,2020-10-09 00:00:00+00:00,49.36,50.09,48.7,49.8,4473120,45.0014227998,45.6669624806,44.3997019925,45.4025700047,4473120,0.0,1.0
DOW,2020-10-12 00:00:00+00:00,48.58,49.5,48.2622,49.4,3005701,44.2902982094,45.1290605468,44.0005605237,45.0378907275,3005701,0.0,1.0
DOW,2020-10-13 00:00:00+00:00,47.88,48.98,47.8,48.48,6832232,43.6521094744,44.6549774865,43.579173619,44.1991283901,6832232,0.0,1.0
DOW,2020-10-14 00:00:00+00:00,48.83,48.9699,47.42,47.84,5323887,44.5182227576,44.6457693348,43.2327283057,43.6156415467,5323887,0.0,1.0
DOW,2020-10-15 00:00:00+00:00,49.01,49.075,47.84,47.88,2793820,44.6823284323,44.7415888149,43.6156415467,43.6521094744,2793820,0.0,1.0
DOW,2020-10-16 00:00:00+00:00,49.3,49.995,49.13,49.37,2754650,44.9467209083,45.5803511523,44.7917322155,45.0105397818,2754650,0.0,1.0
DOW,2020-10-19 00:00:00+00:00,48.84,50.33,48.74,49.33,2903457,44.5273397395,45.8857700469,44.4361699202,44.974071854,2903457,0.0,1.0
DOW,2020-10-20 00:00:00+00:00,49.34,50.15,49.21,49.35,2504534,44.983188836,45.7216643722,44.8646680709,44.9923058179,2504534,0.0,1.0
DOW,2020-10-21 00:00:00+00:00,48.55,49.715,48.55,49.38,4092535,44.2629472636,45.3250756583,44.2629472636,45.0196567637,4092535,0.0,1.0
DOW,2020-10-22 00:00:00+00:00,48.82,50.16,47.15,49.81,5247621,44.5091057757,45.7307813541,42.9865697936,45.4116869866,5247621,0.0,1.0
DOW,2020-10-23 00:00:00+00:00,48.53,49.9499,48.41,49.52,3123429,44.2447132997,45.5392335638,44.1353095166,45.1472945107,3123429,0.0,1.0
DOW,2020-10-26 00:00:00+00:00,47.15,48.14,46.8168,47.94,4026350,42.9865697936,43.8891510045,42.6827919557,43.706811366,4026350,0.0,1.0
DOW,2020-10-27 00:00:00+00:00,46.57,47.19,46.39,46.92,4141156,42.4577848417,43.0230377213,42.293679167,42.7768792092,4141156,0.0,1.0
DOW,2020-10-28 00:00:00+00:00,45.18,45.7,44.33,44.94,6157072,41.1905243536,41.6646074139,40.4155808897,40.9717167874,6157072,0.0,1.0
DOW,2020-10-29 00:00:00+00:00,46.25,46.66,44.57,44.63,4300088,42.16604142,42.5398376791,40.634388456,40.6890903476,4300088,0.0,1.0
DOW,2020-10-30 00:00:00+00:00,45.49,46.1899,44.73,45.86,5166099,41.4731507934,42.1112483586,40.7802601669,41.8104791248,5166099,0.0,1.0
DOW,2020-11-02 00:00:00+00:00,47.82,48.06,45.88,46.25,3675799,43.5974075828,43.8162151491,41.8287130887,42.16604142,3675799,0.0,1.0
DOW,2020-11-03 00:00:00+00:00,48.73,49.03,47.66,48.25,3293458,44.4270529383,44.7005623962,43.451535872,43.9894378057,3293458,0.0,1.0
DOW,2020-11-04 00:00:00+00:00,46.45,48.34,46.2522,47.95,4542285,42.3483810586,44.0714906431,42.168047156,43.7159283479,4542285,0.0,1.0
DOW,2020-11-05 00:00:00+00:00,48.97,49.45,46.88,46.9,4253017,44.6458605046,45.0834756372,42.7404112815,42.7586452454,4253017,0.0,1.0
DOW,2020-11-06 00:00:00+00:00,48.23,49.82,48.031,49.23,3061541,43.9712038419,45.4208039685,43.7897759015,44.8829020348,3061541,0.0,1.0
DOW,2020-11-09 00:00:00+00:00,52.12,54.18,51.54,51.59,9208254,47.5177098121,49.3958080894,46.9889248603,47.0345097699,9208254,0.0,1.0
DOW,2020-11-10 00:00:00+00:00,53.46,53.7,52.07,52.33,6148698,48.7393853906,48.9581929569,47.4721249025,47.7091664326,6148698,0.0,1.0
DOW,2020-11-11 00:00:00+00:00,52.21,53.605,52.02,53.5,4118487,47.5997626495,48.8715816285,47.4265399928,48.7758533183,4118487,0.0,1.0
DOW,2020-11-12 00:00:00+00:00,51.04,52.07,50.54,51.74,3468632,46.5330757638,47.4721249025,46.0772266674,47.1712644988,3468632,0.0,1.0
DOW,2020-11-13 00:00:00+00:00,51.97,52.13,50.2,50.27,3483195,47.3809550832,47.5268267941,45.7672492818,45.8310681553,3483195,0.0,1.0
DOW,2020-11-16 00:00:00+00:00,53.93,53.94,52.14,53.55,4075611,49.1678835412,49.1770005231,47.535943776,48.8214382279,4075611,0.0,1.0
DOW,2020-11-17 00:00:00+00:00,54.48,54.56,52.83,53.16,4794952,49.6693175473,49.7422534027,48.1650155291,48.4658759327,4794952,0.0,1.0
DOW,2020-11-18 00:00:00+00:00,55.3,56.275,54.53,54.65,5903454,50.4169100654,51.3058158035,49.7149024569,49.8243062401,5903454,0.0,1.0
DOW,2020-11-19 00:00:00+00:00,55.34,55.49,53.92,54.91,3514002,50.4533779932,50.5901327221,49.1587665593,50.0613477702,3514002,0.0,1.0
DOW,2020-11-20 00:00:00+00:00,54.73,55.42,54.28,55.07,2871818,49.8972420955,50.5263138486,49.4869779087,50.2072194811,2871818,0.0,1.0
DOW,2020-11-23 00:00:00+00:00,55.94,56.29,55.28,55.28,4563309,51.0003969089,51.3194912764,50.3986761016,50.3986761016,4563309,0.0,1.0
DOW,2020-11-24 00:00:00+00:00,57.73,58.18,56.61,57.0,4401732,52.6323366741,53.0426008609,51.6112346981,51.9667969933,4401732,0.0,1.0
DOW,2020-11-25 00:00:00+00:00,56.43,57.45,56.165,57.45,4158453,51.4471290234,52.3770611801,51.2055290023,52.3770611801,4158453,0.0,1.0
DOW,2020-11-27 00:00:00+00:00,55.4,56.05,55.01,55.91,2847383,51.1462686197,51.7463602191,50.7862136601,51.6171097207,2847383,0.7,1.0
DOW,2020-11-30 00:00:00+00:00,53.01,55.0,52.8,54.89,8760639,48.9397779699,50.7769814817,48.7459022224,50.6754275187,8760639,0.0,1.0
DOW,2020-12-01 00:00:00+00:00,53.53,54.43,52.9,54.43,4313121,49.4198512494,50.25074731,48.8382240069,50.25074731,4313121,0.0,1.0
DOW,2020-12-02 00:00:00+00:00,53.2,53.565,52.69,53.32,3722954,49.1151893605,49.4521638739,48.6443482595,49.2259755019,3722954,0.0,1.0
DOW,2020-12-03 00:00:00+00:00,53.6,53.889,52.8,52.99,3213895,49.4844764985,49.7512864558,48.7459022224,48.921313613,3213895,0.0,1.0
DOW,2020-12-04 00:00:00+00:00,55.05,55.1,53.8,53.81,3294474,50.8231423739,50.8693032662,49.6691200675,49.678352246,3294474,0.0,1.0
DOW,2020-12-07 00:00:00+00:00,53.21,54.94,53.02,54.93,3602707,49.1244215389,50.721588411,48.9490101483,50.7123562325,3602707,0.0,1.0
DOW,2020-12-08 00:00:00+00:00,54.55,54.67,52.8,52.9,3161546,50.3615334514,50.4723195928,48.7459022224,48.8382240069,3161546,0.0,1.0
DOW,2020-12-09 00:00:00+00:00,54.66,55.7499,54.35,54.94,3219097,50.4630874143,51.4693025437,50.1768898824,50.721588411,3219097,0.0,1.0
DOW,2020-12-10 00:00:00+00:00,54.43,55.11,54.04,54.66,3401959,50.25074731,50.8785354447,49.8906923504,50.4630874143,3401959,0.0,1.0
DOW,2020-12-11 00:00:00+00:00,54.0,54.45,53.57,54.29,2674780,49.8537636366,50.2692116669,49.4567799632,50.1214968117,2674780,0.0,1.0
DOW,2020-12-14 00:00:00+00:00,53.06,54.76,53.03,54.6,3121894,48.9859388622,50.5554091989,48.9582423268,50.4076943436,3121894,0.0,1.0
DOW,2020-12-15 00:00:00+00:00,54.13,54.15,53.15,53.85,2335474,49.9737819564,49.9922463133,49.0690284682,49.7152809598,2335474,0.0,1.0
DOW,2020-12-16 00:00:00+00:00,53.83,54.1096,53.24,54.03,1948873,49.6968166029,49.9549483124,49.1521180743,49.8814601719,1948873,0.0,1.0
DOW,2020-12-17 00:00:00+00:00,53.83,54.33,53.585,54.2,2222358,49.6968166029,50.1584255255,49.4706282308,50.0384072056,2222358,0.0,1.0
DOW,2020-12-18 00:00:00+00:00,55.66,55.75,54.24,55.11,11536680,51.3863052595,51.4693948655,50.0753359194,50.8785354447,11536680,0.0,1.0
DOW,2020-12-21 00:00:00+00:00,55.08,55.2,53.73,54.05,4458842,50.8508389093,50.9616250507,49.6044948184,49.8999245288,4458842,0.0,1.0
DOW,2020-12-22 00:00:00+00:00,54.67,55.27,54.44,55.01,2272556,50.4723195928,51.0262502999,50.2599794884,50.7862136601,2272556,0.0,1.0
DOW,2020-12-23 00:00:00+00:00,54.75,55.77,54.73,55.02,2251621,50.5461770204,51.4878592224,50.5277126635,50.7954458386,2251621,0.0,1.0
DOW,2020-12-24 00:00:00+00:00,54.79,54.9681,54.335,54.92,1074880,50.5831057342,50.7475308324,50.1630416147,50.7031240541,1074880,0.0,1.0
DOW,2020-12-28 00:00:00+00:00,54.29,55.77,54.18,55.27,3664992,50.1214968117,51.4878592224,50.0199428487,51.0262502999,3664992,0.0,1.0
DOW,2020-12-29 00:00:00+00:00,54.33,54.82,53.85,54.5,2221992,50.1584255255,50.6108022696,49.7152809598,50.3153725591,2221992,0.0,1.0
DOW,2020-12-30 00:00:00+00:00,55.47,55.66,54.3,54.35,3790040,51.2108938689,51.3863052595,50.1307289901,50.1768898824,3790040,0.0,1.0
DOW,2020-12-31 00:00:00+00:00,55.5,56.1,55.11,55.47,2663490,51.2385904042,51.7925211113,50.8785354447,51.2108938689,2663490,0.0,1.0
DOW,2021-01-04 00:00:00+00:00,54.04,56.1214,53.65,55.82,4853062,49.8906923504,51.8122779732,49.5306373908,51.5340201147,4853062,0.0,1.0
DOW,2021-01-05 00:00:00+00:00,55.8,56.17,54.0,54.14,3112791,51.5155557578,51.8571463605,49.8537636366,49.9830141349,3112791,0.0,1.0
DOW,2021-01-06 00:00:00+00:00,58.43,59.21,56.55,56.95,6208448,53.9436186905,54.6637286096,52.2079691416,52.5772562797,6208448,0.0,1.0
DOW,2021-01-07 00:00:00+00:00,58.51,59.77,58.105,59.0,4437561,54.0174761181,55.1807306029,53.6435728908,54.4698528622,4437561,0.0,1.0
DOW,2021-01-08 00:00:00+00:00,58.21,58.86,57.75,58.37,4063547,53.7405107645,54.3406023639,53.3158305558,53.8882256197,4063547,0.0,1.0
DOW,2021-01-11 00:00:00+00:00,58.86,58.95,57.25,57.7,3455867,54.3406023639,54.4236919699,52.8542216332,53.2696696635,3455867,0.0,1.0
DOW,2021-01-12 00:00:00+00:00,61.04,61.21,59.0,59.32,6227116,56.3532172662,56.5101642999,54.4698528622,54.7652825726,6227116,0.0,1.0
DOW,2021-01-13 00:00:00+00:00,60.03,61.31,59.66,60.75,3236261,55.4207672426,56.6024860844,55.07917664,56.0854840911,3236261,0.0,1.0
DOW,2021-01-14 00:00:00+00:00,59.65,60.5,59.42,60.21,3578778,55.0699444615,55.8546796299,54.8576043571,55.5869464548,3578778,0.0,1.0
DOW,2021-01-15 00:00:00+00:00,57.31,58.82,57.13,58.62,6692942,52.9096147039,54.3036736501,52.7434354918,54.119030081,6692942,0.0,1.0
DOW,2021-01-19 00:00:00+00:00,57.55,58.2,56.33,57.76,4919337,53.1311869867,53.7312785861,52.0048612157,53.3250627342,4919337,0.0,1.0
DOW,2021-01-20 00:00:00+00:00,58.57,58.63,57.23,57.87,3724400,54.0728691888,54.1282622595,52.8357572763,53.4266166972,3724400,0.0,1.0
DOW,2021-01-21 00:00:00+00:00,57.56,58.77,57.31,58.51,3442039,53.1404191652,54.2575127578,52.9096147039,54.0174761181,3442039,0.0,1.0
DOW,2021-01-22 00:00:00+00:00,57.5,57.785,56.87,56.99,2621785,53.0850260945,53.3481431804,52.5033988521,52.6141849935,2621785,0.0,1.0
DOW,2021-01-25 00:00:00+00:00,57.23,57.42,55.66,56.86,3682556,52.8357572763,53.0111686669,51.3863052595,52.4941666736,3682556,0.0,1.0
DOW,2021-01-26 00:00:00+00:00,55.74,58.25,55.7,57.89,3060282,51.4601626871,53.7774394783,51.4232339733,53.4450810541,3060282,0.0,1.0
DOW,2021-01-27 00:00:00+00:00,54.39,55.08,52.66,54.64,6283536,50.2138185962,50.8508389093,48.6166517241,50.4446230574,6283536,0.0,1.0
DOW,2021-01-28 00:00:00+00:00,54.38,54.85,53.0,54.14,5817027,50.2045864177,50.6384988049,48.9305457914,49.9830141349,5817027,0.0,1.0
DOW,2021-01-29 00:00:00+00:00,51.9,54.705,51.76,53.85,8895444,47.9150061618,50.5046322174,47.7857556635,49.7152809598,8895444,0.0,1.0
DOW,2021-02-01 00:00:00+00:00,52.75,52.84,51.33,52.39,4128319,48.6997413302,48.7828309362,47.3887719901,48.3673829059,4128319,0.0,1.0
DOW,2021-02-02 00:00:00+00:00,54.61,54.87,52.87,53.56,5223574,50.4169265221,50.6569631618,48.8105274716,49.4475477847,5223574,0.0,1.0
DOW,2021-02-03 00:00:00+00:00,55.35,55.395,54.039,54.31,3984229,51.1001077275,51.1416525305,49.8897691325,50.1399611686,3984229,0.0,1.0
DOW,2021-02-04 00:00:00+00:00,56.34,56.37,54.82,55.47,4312347,52.0140933942,52.0417899295,50.6108022696,51.2108938689,4312347,0.0,1.0
DOW,2021-02-05 00:00:00+00:00,57.24,57.83,56.44,56.74,3732511,52.8449894548,53.3896879834,52.1064151787,52.3833805322,3732511,0.0,1.0
DOW,2021-02-08 00:00:00+00:00,57.35,58.26,57.21,57.75,2543282,52.9465434177,53.7866716568,52.8172929194,53.3158305558,2543282,0.0,1.0
DOW,2021-02-09 00:00:00+00:00,56.6,57.5153,56.37,57.5,4205306,52.2541300339,53.0991513275,52.0417899295,53.0850260945,4205306,0.0,1.0
DOW,2021-02-10 00:00:00+00:00,57.67,58.38,56.48,57.0,3425742,53.2419731282,53.8974577982,52.1433438925,52.6234171719,3425742,0.0,1.0
DOW,2021-02-11 00:00:00+00:00,57.67,57.94,56.69,57.81,2326578,53.2419731282,53.4912419463,52.3372196399,53.3712236265,2326578,0.0,1.0
DOW,2021-02-12 00:00:00+00:00,58.15,58.27,57.445,57.56,1975051,53.6851176938,53.7959038352,53.034249113,53.1404191652,1975051,0.0,1.0
DOW,2021-02-16 00:00:00+00:00,58.75,59.355,58.54,58.9,4072724,54.2390484009,54.7975951972,54.0451726534,54.3775310777,4072724,0.0,1.0
DOW,2021-02-17 00:00:00+00:00,58.54,58.91,57.61,58.58,3276026,54.0451726534,54.3867632561,53.1865800575,54.0821013672,3276026,0.0,1.0
DOW,2021-02-18 00:00:00+00:00,57.56,58.665,57.1,58.3,3112563,53.1404191652,54.1605748841,52.7157389564,53.8236003706,3112563,0.0,1.0
DOW,2021-02-19 00:00:00+00:00,60.39,60.53,57.75,57.75,4037102,55.7531256669,55.8823761652,53.3158305558,53.3158305558,4037102,0.0,1.0
DOW,2021-02-22 00:00:00+00:00,62.48,62.56,60.2,60.62,5635660,57.6826509632,57.7565083908,55.5777142763,55.9654657713,5635660,0.0,1.0
DOW,2021-02-23 00:00:00+00:00,62.12,62.97,61.51,62.94,4147279,57.350292539,58.1350277073,56.7871296534,58.107331172,4147279,0.0,1.0
DOW,2021-02-24 00:00:00+00:00,63.69,63.98,61.943,62.0,4668567,58.7997445558,59.0674777309,57.1868829804,57.2395063975,4668567,0.0,1.0
DOW,2021-02-25 00:00:00+00:00,61.35,62.837,61.125,62.48,3251657,57.2856672898,58.6741560797,57.0755731555,58.3408067199,3251657,0.7,1.0
DOW,2021-02-26 00:00:00+00:00,59.31,61.05,58.8,60.85,6385216,55.3808138053,57.0055417774,54.9046004342,56.8187914358,6385216,0.0,1.0
DOW,2021-03-01 00:00:00+00:00,61.54,62.27,60.57,61.15,4084252,57.4630801143,58.1447188612,56.5573409575,57.0989169482,4084252,0.0,1.0
DOW,2021-03-02 00:00:00+00:00,62.73,64.04,61.8,62.21,7316038,58.5742446469,59.7974593845,57.7058555584,58.0886937587,7316038,0.0,1.0
DOW,2021-03-03 00:00:00+00:00,62.25,63.39,62.01,62.5,5390315,58.1260438271,59.1905207742,57.9019434171,58.3594817541,5390315,0.0,1.0
DOW,2021-03-04 00:00:00+00:00,61.2,62.62,60.09,62.06,6050394,57.1456045336,58.471531959,56.1091401376,57.9486310025,6050394,0.0,1.0
DOW,2021-03-05 00:00:00+00:00,62.91,63.04,60.75,62.12,3883764,58.7423199544,58.8637076764,56.725416265,58.004656105,3883764,0.0,1.0
DOW,2021-03-08 00:00:00+00:00,63.44,64.2701,62.51,63.17,4437617,59.2372083597,60.0123156525,58.3688192711,58.9850953985,4437617,0.0,1.0
DOW,2021-03-09 00:00:00+00:00,62.26,63.71,61.91,63.67,5823245,58.1353813441,59.4893213208,57.8085682463,59.4519712525,5823245,0.0,1.0
DOW,2021-03-10 00:00:00+00:00,64.09,64.46,62.37,62.62,4238456,59.8441469699,60.1896351019,58.238094032,58.471531959,4238456,0.0,1.0
DOW,2021-03-11 00:00:00+00:00,64.32,65.27,64.22,64.33,3651810,60.0589098627,60.9459739854,59.9655346919,60.0682473798,3651810,0.0,1.0
DOW,2021-03-12 00:00:00+00:00,64.34,65.05,63.88,64.68,2690951,60.0775848969,60.7405486096,59.6480591112,60.3950604777,2690951,0.0,1.0
DOW,2021-03-15 00:00:00+00:00,62.9,64.29,62.45,64.07,5361393,58.7329824373,60.0308973115,58.3127941687,59.8254719357,5361393,0.0,1.0
DOW,2021-03-16 00:00:00+00:00,63.18,63.83,61.86,62.69,6461643,58.9944329156,59.6013715258,57.7618806609,58.5368945786,6461643,0.0,1.0
DOW,2021-03-17 00:00:00+00:00,66.01,66.25,63.18,63.48,5138887,61.6369502494,61.8610506593,58.9944329156,59.274558428,5138887,0.0,1.0
DOW,2021-03-18 00:00:00+00:00,64.72,67.27,64.63,66.06,4206432,60.432410546,62.8134774015,60.3483728922,61.6836378348,4206432,0.0,1.0
DOW,2021-03-19 00:00:00+00:00,63.91,64.8,62.66,64.72,6445771,59.6760716624,60.5071106826,58.5088820274,60.432410546,6445771,0.0,1.0
DOW,2021-03-22 00:00:00+00:00,63.51,63.8,62.4,63.8,4631116,59.3025709792,59.5733589746,58.2661065833,59.5733589746,4631116,0.0,1.0
DOW,2021-03-23 00:00:00+00:00,60.75,62.6882,60.4,62.67,5523475,56.725416265,58.5352138255,56.3986031671,58.5182195444,5523475,0.0,1.0
DOW,2021-03-24 00:00:00+00:00,62.04,63.42,61.4027,61.6,4322624,57.9299559684,59.2185333255,57.3348760048,57.5191052168,4322624,0.0,1.0
DOW,2021-03-25 00:00:00+00:00,63.24,63.31,61.25,61.47,3921150,59.050458018,59.1158206376,57.192292119,57.3977174948,3921150,0.0,1.0
DOW,2021-03-26 00:00:00+00:00,63.99,64.14,63.09,63.39,4256347,59.7507717991,59.8908345553,58.9103952618,59.1905207742,4256347,0.0,1.0
DOW,2021-03-29 00:00:00+00:00,63.9,65.12,63.5,63.62,3193807,59.6667341454,60.8059112292,59.2932334621,59.4052836671,3193807,0.0,1.0
DOW,2021-03-30 00:00:00+00:00,64.61,64.79,63.48,63.72,2605114,60.3296978581,60.4977731655,59.274558428,59.4986588379,2605114,0.0,1.0
DOW,2021-03-31 00:00:00+00:00,63.94,64.96,63.51,64.27,3643785,59.7040842137,60.6565109559,59.3025709792,60.0122222773,3643785,0.0,1.0
DOW,2021-04-01 00:00:00+00:00,64.6,64.72,63.48,63.95,3698904,60.320360341,60.432410546,59.274558428,59.7134217308,3698904,0.0,1.0
DOW,2021-04-05 00:00:00+00:00,64.59,65.22,64.25,65.0,4077851,60.3110228239,60.8992864,59.9935472432,60.6938610242,4077851,0.0,1.0
